"Valsartan (Page 3)","Divoan","""While this medication is working for my high blood pressure, it is not without side effects.  The one I am experiencing is severe nasal congestion 24/7.  I will be going back to my doctor to see what else is available."""
"Valsartan (Page 3)","Divoan","""I have been taking 80 mg of Diovan daily for about 10 years. My blood pressure remains under control and I have had no side effects at all."""
"Valsartan (Page 3)","Divoan","""I have been taking this medication off an on for abut 10 years.  My experience is that it lowers my blood pressure to around 120/60 from average 140/75.  My problem is it causes me to have problems with my legs and I can't have good erections. I stop it for few days and my erection returns to normal.  That's my biggest problem with it."""
"Valsartan (Page 3)","Divoan","""Diovan HCT 160/12.5 - took for over 8 years.  Blood pressure was controlled...however, did not realize that daily headaches, hair thinning, up and down blood sugar, weight gain, muscle aches, etc. were side effects.  Stopped taking and all symptoms started to go away."""
"Valsartan (Page 3)","Divoan","""After taking it for 4 days it made me sick to my stomach and caused great muscle pain in my left leg."""
"Valsartan (Page 3)","Divoan","""Taking Diovan for 160 mg for 3 months with no noticeable side effects, than had what the doctor refers to as an orthostatic syneopal episode. I passed out.  Was out of work for 4 weeks.  Doctor increased dose to 320 and nearly all of the side effects listed for this medication has presented itself.  The worst being muscle weakness and cramping. """
"Valsartan (Page 3)","Divoan","""Diovan 80mg was prescribed to me. It did nothing for my blood pressure. I started on 160mg/12.5, this increased my BP from 140/90 to 160/107 and gave me serious side effects such as nausea, diarrhea, etc. My sister takes this medicine without any problems."""
"Valsartan (Page 3)","Divoan","""Diovan effectively controlled my high blood pressure for 2 years. Then suddenly I developed low potassium levels; fluctuating blood pressure, rapid pulse, ringing in the ears, nausea and deep tissue pain with chronic inflammation. The dose was dropped by 1/2. Sleep apnea began. It took three months- many-ER visits, two hospitalizations and cardiac monitoring to figure out what my blood pressure was actually doing. Eventually it took only 1/4 of the dose of the medication to ""control"" my pressure without causing side effects.  The onset of these symptoms without doctors recognizing them created concern for me about this medication. I recommend regular monitoring of your own blood pressure."""
"Valsartan (Page 3)","Divoan","""I started using Diovan four months ago, although it has lowered my pressure considerably, I'm experiencing itchy and tender scalp. My hair is extremely brittle and constantly breaking."""
"Valsartan (Page 3)","Divoan","""I took Diovan for two months to reduce blood pressure.  It appears to be working, with no apparent side effects, other than COST.  It is not available as a generic and even with a good prescription benefit it was costing me $60/month."""
"Valsartan (Page 3)","Divoan","""It worked well for me. Blood pressure is great and NO side effects. I love this medicine."""
"Valsartan (Page 3)","Divoan","""I found that there are too many side effects with this medicine. The worst was numbing of my face, also I had nausea and vomiting which caused dehydration. I only took it for 2 weeks."""
"Valsartan (Page 3)","Divoan","""Slow to work but eventually gets there."""
"Valsartan (Page 3)","Divoan","""I have taken Diovan for approximately 3 years with good success.  I have had no noticeable side effects and it maintains my blood pressure around 125/82."""
"Valsartan (Page 3)","Divoan","""Caused dizziness and nausea."""
"Valsartan (Page 3)","Divoan","""Diovan was prescribed by my doctor nearly 10 years ago. Turns out both my parents also take it. None of us have any side effects that we are aware of, and it controls the hypertension effectively. Never been on any other high blood pressure treatment."""
"Valsartan (Page 3)","Divoan","""I think this drug is causing ringing in my ears."""
"Valsartan (Page 3)","Divoan","""One side effect NOT listed here but is listed elsewhere falls under the category of dermatological side effects - alopecia.  So if your scalp becomes pink and irritable and you start developing thinning or actual bald patches, ask your doctor to switch you to another medication."""
"Valsartan (Page 3)","Divoan","""First medicine I was put on for high blood pressure and no negative reactions.  Very satisfied. Many people have to take various medicines before finding a good ""fit""."""
"Valsartan (Page 3)","Divoan","""I have been taking this medicine for several months now, and I am very pleased with the results. I had been taking another medication that wasn't able to reduce my blood pressure as well as Diovan has, and it had more side effects."""
"Valsartan (Page 3)","Divoan","""I used to take 360mg a day, now I'm down to 80mg a day. I have taken this for years. I wouldn't change to anything else, it has really done wonders on my blood pressure (BP). Now my BP is well controlled."""
"Valsartan","Divoan","""My experience with Valsartan was terrible muscle stiffness, joint pain, chronic cough, vision changes, painful stiffness in my neck and shoulder I felt terrible every day.  I will never take this medicine nor recomended to anyone. I went back to Diovan is more expense but it works."""
"Valsartan","Divoan","""Been on diovan for at least three years, suffering many side effects: muscle pain, sudden hairloss and thinning, as well as intermittent tingling on the back of my head. I have also had weight gain,  problems with blood sugar and loss of erections.  I still have sexual desire but my erections aren't adequate. I have pain in my stomach which is increasing with time, sometimes kind of burning like an ulcer and coldness in my feet.  I have also started developing small lumps of fat under my skin and marks on my skin resembling age spots but are not. The pills are not having as good an effect on my blood pressure anymore. It went way up. I  just don't know what medicine to switch to."""
"Valsartan","Divoan","""I've been in valsartan a couple years. After gallbladder surgery my blood pressure went high 190/ 90.  Since then I have been having ups and downs. I lost 10 lbs, I had two near syncopal episodes back to back. Was monitored in ER for 12 hrs was told vasovagal episode, heart BP fine. Second time admitted all tests fineBP was ok except prior to stress test got to 200/70. 200/100. Since then had another episiode took 160mg in am by evening climbed higher and higher to 190/87. Saw PCP doesn't think it's valsartan. Yesterday took 1/2 valsartan because day before BP fine at 120/70s went shopping, by 4pm could feel it going up, took 1/4 tab waited 2?hrs took another 1/4 it kept up 16070. Took another 1/2 tab and tried to go to sleep heart beating."""
"Valsartan","Divoan","""I have been taking a little over a week & am stopping. My stomach feels upset my joints are painful & I constantly feel lightheaded."""
"Valsartan","Divoan","""I might as well take sugar pills.  This is the second generic brand of blood pressure medications I have been given since being forced to go off the name brand Diovan prescribed by my doctor.  The first generic worked although not as well as the name brand.  This one, Mylan, does not work at all.  My blood pressure is the highest it's been since I went on blood pressure medication over 22 years ago!  Not acceptable at all.  Normally with the name brand it ran around 124 over 70 in the afternoon, with the first generic brand it ran about 130 over 75.  With Mylan Valsartin it runs 155 to 163 over 83 to 90 in the afternoon!!!"""
"Valsartan","Divoan","""I was prescribed Valsartan (generic of Diovan) 80 mg, plus Metoprolol ER 25 mg.  I've been taking these for about 6 months, during which time I've had muscle stiffness, joint pain, decreased urine flow, cough, vision changes, and some of the other listed side effects.  I stopped Valsartan a week ago , and stopped Metoprolol 3 days ago.  The past two days, I've never felt better and my blood pressure is about the same as it was on the drugs.  Not ideal yet but not in the danger zone.  Both of these drugs have many of the same side effects and both generic.  C-Span televised a hearing not long about about generic drugs, and I learned that most of them are now made in China and India."""
"Valsartan","Divoan","""I've been on Diovan,  and labetalol.  2 wks ago my bp bottomed out.  Hospital took me off labetalol,  and cut my Diovan to 160mg. Stayed 190's over 120's to 130's. I put myself back to 320mg. It is now starting to come down."""
"Valsartan","Divoan","""I'm 51 & hav been using Diovan Hct 80-12.5 for 5months to cntrll high bp.. The medcn did wrk to regulate my bp keep'n it at 120's/ 80's. I started xperienc'n painful stiffnss in my neck & shoulders, nausea. I decided to wean myslf off the meds & to do this I knw I had to chng my diet & xercise more.
First thing to go was soda!  I also strtd eating raw garlic '4 cloves' daily (garlic hlps to lowr bp along with othr awesome benefits), I only drnk lemon watr, & 8 ounce of V8 low sodium Veggie Juice Daily-   Plenty of fruit & veggies DAILY (avocado, bananas, oranges, blackberries, spinach, kale, sweet potatoes, almonds) I selected these to provid nutrients need'd.. 5 weeks in & BP has maintained!, I feel fabulous & I'm dwn to 1 tablet a week-"""
"Valsartan","Divoan","""I had taken Diovan for several years to control my blood pressure with no issues.  About 6 months ago the drug store substituted Valsartan for the Diovan.  I have had a severe chronic cough since January.  A pharmacist friend of mine had mentioned that she has had 3 patients this past winter who were taking Valsartan complain of the onset of a chronic cough.  I am asking my doctor for a new prescription tomorrow for Diovan ONLY.  One case I would say is coincidence, but I am the fourth case.  I have been debilitated by this nagging cough.   I would be interested to know if others suffer this same side effect ."""
"Valsartan","Divoan","""80 mg valsartan is the 1st BP med I have ever taken.  After taking my second pill I developed an extremely severe headache in the front of my face.  It subsided the next day but did not go away completely.  After the 5th pill I experienced pain in my hips, knees, and fingers that woke me up constantly during the night.  I took another pill the next morning.  That evening I developed a severe rash on my face right across the areas where I had my headache.  Did not take another pill after that, but still have a headache after not being on it for a week.  My BP was 148/83 and never really saw much of a difference being on the pill for such a short period of time.  Valsartan made me feel very unwell!"""
"Valsartan","Divoan","""I was recently switched to a BP control regimen of Diovan and Concur (bisoprolol) and for the first time in 20 yeqrs, my BP is under control.  It used to run in the mid 140s to mid 150s / hi 80s to hi 90s.  Now is has stabilized  to mid 120s to mid 130s / mid 70s to mid 80s.  I couldn't be happier and I have no side effects."""
"Valsartan","Divoan","""Started diovan 160 mg today, after being on Norvasc 5mg for awhile,  diovan dropped my blood  pressure from 177/93 to 128/71. But while on diovan I literally  felt like crap.  I was  weak, had shortness of breath, my legs hurt  when walking dogs. Just felt terrible.  Will call dr tomorrow and let him know."""
"Valsartan","Divoan","""I was on Diovan five years ago for high blood pressure and had been taking it for about two years when I woke up one morning and felt so sick and weak that I could not walk. I happened to be in hospital at the time and they discovered that my potassium and blood pressure had dropped significantly. They stopped the Diovan and two days later I was back to normal. However, my blood pressure is above the recommended levels and the local doctor put me back on Diovan about six weeks ago and this week I got the weakness back plus muscle aches, severe, so I stopped Diovan two days ago and so far I still have all the bad side effects, but hoping they will go away soon. A visit to the doctor is on the cards."""
"Valsartan","Divoan","""It gave horrible stiffness in the back of my neck leading  down to my spine.
And I couldn't turn my head. The pain became on a scale of one to ten, a10 at times . I thought  I was having  a stroke...."""
"Valsartan","Divoan","""When I took Diovan with HCTZ, it took a couple of weeks to get my blood pressure down to 125/80.  I am an active 61 year old male that plays tennis and walks 40 minutes a day. Then my health plan would only cover the generic valsartan with HCTZ. It was fine. Lately, my valsartan was made by a generic manufacturer McLeod's.  All of a sudden my blood pressure shot up to 180/100.  I now have to take 5 mg. amlodipine to get my blood pressure normal."""
"Valsartan","Divoan","""This medicine is a lifesaver. My doctor put me on blood pressure medicine when I turned 40. It made me feel tired and just bad and in about 8 months after I started taking it I started having chest pains. She swapped me to Diovan and I've been on it for 3 years now. I have no side effects,  I don't feel bad anymore and it controls my blood pressure."""
"Valsartan","Divoan","""I take 50 mg Metoprolol ER at 8pm. At 11 pm intake 80 mg Valsartan.
I Awake around 3 am with bp way up, like 175/56 .
All day and evening it is in a pretty good range.
It seems the Valsartan increases rather than decreases bp!"""
"Valsartan","Divoan","""My doctor gave me valsartan to take. I am 58, female taking atenolol for 18 years 50 mg. I took my bp this morning before meds, it was 150 over 86. I then took the valsartan started to feel naseaus and my throat tightening. My bp then shot up to 190 over 123 and was frightened. Clearly not a medicine for me. Going back to lisinopril, which has some side effects but bp is great with it."""
"Valsartan","Divoan","""Taking for 15 years I'm 67. Controls by blood pressure well. I take 160mg. I'm normal weight and very active (Triathlions and marathons). If I train very hard and drop weight I get dizzy sometimes so I cut the pill in half and that does the trick. I occasionally get heart palpitations but I got that before the drug. I use to get terrible migranes before Diovan when I started taking the Diovan it was like s miracle drug for the migranes essentially eliminated them. I still get them now infrequently and not as severe. I have ringing in the ears but I don't know if it's from the Diovan or not but its not a problem for me."""
"Valsartan","Divoan","""I have been taking Diovan 160 mg along with three other medications. My blood pressure went down from 160/100 to 135/90 but I'm not sure if it was due to this medicine or the other three.  I seem to get tired in the afternoon when my dosage was increased from 80 to 160 mg."""
"Valsartan","Divoan","""I recently started taking this medication for about 1 month 80mg/day and I have experienced shortness of breath going up one flight of stairs, muscle weakness during light housework, and heart palpitations for no reason, dizziness and fatigue. I went on vacation to palm desert and wasn't watching my sodium intake and not keeping hydrated.  I paid dearly by watching my blood pressure go from 140/90 to 180/105 and ended up at urgent care.  Doc gave me Diazide to flush out the sodium and now my blood pressure is 110/70 and cardiologist decreased Diazide to 40mg.  Some of Diovan's side effects are dissipating with this reduction.  I am not happy taking any medication unless necessary especially at the age of 46.  Hope to be off all medicines soon."""
"Valsartan","Divoan","""7 years ago my Blood pressure skyrocketed 110/100. I was going through some personnel issues at home and Dr. put me on Toprol(Beta-Blocker) didn't work, having heart palpitations. I started running and also changed my Meds to Diovan 160mg. BP went down to 110/70. """
"Valsartan","Divoan","""I take Diovan daily with Norvasc 5mg.  I have had no issues with either medicine.  I have had no issues with edema either, which is a relief."""
"Valsartan","Divoan","""Prevented fluid buildup near vocal cords experienced with other medications to treat condition."""
"Valsartan","Divoan","""Been on 40 mg/day Valsartan for several years, works great at lowering blood pressure.  Believe it causes delayed ejaculation. """
"Candesartan","atacand","""I was prescribed this drug for migraine prevention,starting at 4mg and increasing the dosage by 4mg until I got to 16mg,if the migraines had not improved. They didn't and the side effects I experienced were extremely loud tinnitus at 8mg and above,hair loss,acid reflux resulting in the need to take omeprazole to counteract this,insomnia,hot sweats,nausea and weight gain of 22lb due to the fact of feeling so ill,I was unable to do regular exercise.Not a nice drug and did not reduce the severity of my migraine."""
"Candesartan","atacand","""My neurologist recommended candesartan for my migraines.  I was already on Nortriptyline and getting good results.  The idea was that I could stop my high blood pressure medication and use a single drug to manage both.

Candesartan has worked extremely well.  It has reduced my migraines from 1-2 per week to 1-2 per month.  I found it works better than Nortriptyline for me.  Plus is also helps to control my high blood pressure.  The only problem I have are rebound headaches if I miss more than 1 dose.  It takes only 2 days before I'm hit with severe migraines if I stop."""
"Candesartan","atacand","""I took Candesartan to prevent chronic migraines.  Instead, it started triggering them on a daily basis.  Once I realized the medication was the culprit, I stopped taking it.  My neuro prescribed me 10 mg amitriptyline, which stopped the daily migraines, but like another reviewer wrote, it took approximately two weeks for me to stop experiencing severe anxiety and panic caused by the Candesartan.  It was a horrible drug for me."""
"Candesartan","atacand","""I'm in the UK and was prescribed Candesartan for migraine prorphilaxys and mild hypertension ~10 months ago and it's been a complete success.

Was instructed to titrate dose from 8 mg up to 32mg, but stopped at 16mg as 32mg was making me drowsy.

Migraines have reduced from > 1 per week to 1 every 2 - 3 months, which is a huge benefit."""
"Candesartan","atacand","""Severe depression, anxiety, panic attacks
. Quality of life has decreased..Sometimes does not lower blood pressure. Have asked my doctor to switch me to another receptor blockers called Teteven."""
"Candesartan","atacand","""At my request following online research I asked my GP to change me from Losartan to Candesartan as I was not getting satisfactory BP control. In less than a week my BP has gone from 160/89 down to 135/80 on 12mgs. I feel fantastic and have no obvious side effects.  I wish I'd made the change sooner."""
"Candesartan","atacand","""I had a horrible experience on candesartan.  I tapered up from 4 mg to 16 mg over a period of 6 weeks.  Before 16 mg, there was no effect on my migraines, which I usually get around 6 times/month.  The day I started taking 16 mg, however, the candesartan triggered daily migraines, which has never happened to me before in the 15 years since I started getting migraines (I'm now 44).  It took me 4 days to realize the candesartan was triggering the migraines, at which point I stopped cold turkey.  The daily migraines then continued for 6 more days until I started taking Amitriptyline 10 mg.  As well as daily migraines, I also experienced severe anxiety, panic attacks, depression, and loss of appetite once I stopped the candesartan."""
"Candesartan","atacand","""Side effects for me are headaches, muscle pain & insomnia"""
"Candesartan","atacand","""Chronic sinus and ear drainage"""
"Candesartan","atacand","""Been on this for quite a while, and problems have increased over that period. I seem to be suffering from all the side effects which are supposed to be relatively uncommon."""
"Candesartan","atacand","""Did not help blood pressure at all.  Made pulse go high-106 at one point.  Went back to Cozaar."""
"Candesartan","atacand","""This medicine caused me to have hot flashes, after taking it for a week."""
"Candesartan","atacand","""Dry cough a nuisance but this is the best of all the medications used to treat my husband's hypertension."""
"Candesartan","atacand","""So far so good at 8mg of Atacand."""
"Candesartan","atacand","""I have high blood pressure(BP), about 140/100 and after several studies the doctor assigned me Xiletil (Candesartan Cilexetil). After 1 week, my BP dropped to 130/80 and 1 month after to 120/80. I truly recommmend this product. So far it hasn't caused any side effects on me."""
"Candesartan","atacand","""Started Atacand HCT with BP ~ 180/90 & bad headache. Five hours later with BP unchanged, took 2 aspirin for headache after verifying compatibility with manufacturer. Two hours later BP 132/77. Fifteen hours after first dose, took second dose of Atacand HCT with BP 166/93. BP remained at ~ 160/90 for next 14 hours. After two doses, six aspirin, and 36 hours, BP dropped to ~ 135/78 and stayed. After a month, a high BP reading was 141/76 and a low 105/66. Noted: lim BP increase with exertion."""
"Telmisartan","Mircarids","""I have been on Micardis 40mg then 80mg for the last 10 years. My blood pressure hovers around 140-150/90-95. I am 5'11"" and weigh 105kg. I've not had any major side effects that I can tell, but recently in the last 1 year when I turned 44, I started to experience insomnia. At first it was for a few days, then weeks. The longest bout of insomnia I had was 5 weeks where I couldn't sleep (tossing/turning) until 5-6am. Thereafter I could sleep for about 2 or 3 hours before I had to get up for work. I've checked some medical websites and apparently telemisartan drugs like Micardis may cause insomnia."""
"Telmisartan","Mircarids","""Works great. No known side effects at all."""
"Telmisartan","Mircarids","""Developed essential stage 1 hypertension of 150-160/90-100 at age 57. Tried Lisinopril 10mg which is the gold standard in the ACE Inhibitor class but immediately developed a gagging cough and had to stop. Next logical step was to try an Angiotensin Receptor Blocker (ARB) so switched to Telmisartan 20mg but dosage was ineffective. Upped it to 40mg and BP now averages 130/85 which is acceptable for my age. I have a medical background and have read all studies published in refereed professional journals of which there are numerous blind and controlled. Still, always be vigilant for side effects from any long term drug as they can occur without warning at any time. When it comes to essential hypertension, this is as good as it gets!"""
"Telmisartan","Mircarids","""I am fifty-nine years old, I have been on 40mg of Micardis for over five years now, it does control my blood pressure, but the side effects include the following. When first subscribed Micardis, leg pains were like charlie horses, lasted about 7 months, mostly at night. For the last 2 years, my insomnia is getting worse, so I started taking 2000mg of vitamin D3 that helps with insomnia, now I'm dealing with the constant coughing mostly at night. I will meet with my cardiologist within the next week, will ask for another blood pressure med."""
"Telmisartan","Mircarids","""Roach in bubblepack.  If I had ingested it with my immune system I would have died.    """
"Telmisartan","Mircarids","""Ive been on this tablet for 3 years now and whilst it was an initial improvement to what I had been prescribed previously its side effects do build up over time. Joint and bone aches. Memory loss,fatigue, itchy tired dry eyes, weight gain, sugar cravings, raynauds syndrome , nails and hair very slow growing.Oh and yeah I looked up what it contains and im horrified to see sodium hydroxide =caustic soda (drain cleaner) ."""
"Telmisartan","Mircarids","""I have been taking this medication for about 3 months now and don't think I can stand the side effects any longer. I am constantly itchy -everywhere -new rashes appear constantly. My eyes are red, swollen and itchy to the point where it now looks like I have healing black eyes.  Blood pressure down but side effects are too much."""
"Telmisartan","Mircarids","""I love it.  No side effects. Tried others because of insurance.  All had lots of side effects.  I'm really upset because insurance companys are dropping it.  I can't take the generic for it.  Made me sick as a dog with severe muscle pain."""
"Telmisartan","Mircarids","""Extreme fatigue, unclear thinking, aches, irritability, dizziness."""
"Telmisartan","Mircarids","""Been on Micardis 40 mg for over 10 years, have had absolutely no side affects. Blood pressure is perfect, sometimes lower than 120/80."""
"Telmisartan","Mircarids","""I've tried pretty much all of the usual medications to manage my blood pressure since being diagnosed with malignant hypertension (200/130) about three years ago, and none of them did more than just take the edge off and caused new and ""interesting"" side effects. My Dr. suggested Micardis about four months ago, and my blood pressure has been consistently 100-110/60-70 ever since. No side effects."""
"Telmisartan","Mircarids","""I've only been on telmisartan for a couple of days, but it has lowered my blood pressure substantially with no side effects.  Hopefully it will continue."""
"Telmisartan","Mircarids","""I have been on Micardis HCT (telmisartan/hydrocholorothiazide) for over 5 years.  Lately my urine output has been less and I've developed a cough and leg cramp.  The leg cramp I assumed was from strain from exercise and the cough from dust due to construction work in the neighborhood.  However, after both conditions subsided the symptoms were still there. I checked the post marketing experience for Micardis and these symptoms were adverse signs.  Will consult with my physician as the warning says these symptoms should be reported immediately."""
"Telmisartan","Mircarids","""I'm white male, 53 yrs old, 5'11"" and 185 lbs. I just discovered that I had High Blood Pressure about a month ago during a wellness checkup. The nurse took my blood pressure 4 times on the right arm and 3 more on the left. I was running about 180 /120. After she told me that she'd seen 400 lb men with better numbers than that I decided to see my MD. I've been on Micardis almost 30 days and it seems to have lowered it to the 140/90 range. I also was put on Bystolic just 5 days ago due to a rapid pulse of 100 bpm. Now down to 75-80. The only side effects have been occasional dizziness and some sharp pain in my hip when I move just so. I did have a scary tightening of the chest and shortness of breath the other day. It seemed to pass in about 2 mins."""
"Telmisartan","Mircarids","""I have been on Micardis for more than six months without any major side effects and my blood pressure has been fairly under control, except for a few spikes from time to time."""
"Telmisartan","Mircarids","""I took Micardis on and off for over two years.  It caused me to have  leg cramps.  It controlled my blood pressure, but I would avoid taking it at times because of the leg cramps.  I developed severe hip and leg pains, which I think may have been caused by the Micardis.  I have switched to another blood pressure medicine in the last couple of months and I'm hoping the hip and leg pains will continue to subside."""
"Telmisartan","Mircarids","""I started on Micardis 4 months ago, the first month it didn't seem to help, the second month it controlled my high blood pressure perfectly, then the third month I started getting horrible side effects. My left arm would go numb and tingly, I had horrible headaches, insomnia, diarrhea and chest pains. I was exhausted all the time yet I couldn't sleep, had terrible nightmares. The pills work great for controlling my blood pressure but the side effects are awful!"""
"Telmisartan","Mircarids","""I took this medicine 2 years ago for about a month because of my other hypertension medicines were causing rashes. After a couple of medicines were recommended, I took Micardis and although it lowered my pressure some, I was waking up every two hours at night. So I switched to several other medications that also did not work well. I told my MD I would try Micardis again because the side effects were less than all other medicines I had tried. So far (8 months) my pressure is better and the insomnia is workable and not so constant."""
"Telmisartan","Mircarids","""On starting 40 mg Micardis experienced severe dizziness that lasted about a month, eventually subsiding. Okay for another 4 months then started to have burning and pain in feet and lower legs especially at bedtime. Had to stop even though was doing a good job with blood pressure.  Now taking Diovan and doing well."""
"Telmisartan","Mircarids","""Started using Micardis HCT 40mg only 3 days ago, as an initial treatment for high blood pressure. No drastic side effects yet, except for slight dizziness, and abdominal pain related to gas (once). I am worried about sexual issues, since there are lots of reports going around saying that Micardis may hamper erectile function. Other reports say exactly the opposite!  Will have to test this on a long-time basis. All in all, seems pretty good."""
"Telmisartan","Mircarids","""I had taken Micardis for about 3 years, starting from 40mg and recently 80mg. My doctor said the drug also helped prevent cardiovascular disease. The initial 40mg went well without any side effects. Blood pressure was consistently 130-140/80-90. A few months ago when I turned 38, during my routine blood pressure checks, I noticed that it was 140-150/90-100 even with the 40mg pill. Monitored this for about 2 weeks and it remained thereabouts. After consulting my doctor, he recommended a higher dosage of 80mg. It worked, and the pressure stabilized at 70-90/120-140. However, I did notice a slight discomfort in my respiratory tract or somewhat a mile heartburn (I think!)."""
"Telmisartan","Mircarids","""I have tried: Toporol XL, Coreg & Diovan all of these controlled my Blood pressure. But all had more side effects
than I thought was reasonable. When I started Micardis
I had some dizziness the first week. I now feel the best
I have felt since starting blood pressure medication. My
pressure is now 125-130/70-80."""
"Telmisartan","Mircarids","""I have done much better on Micardis than on the other one I used to take, Cozaar. Micardis lasts longer and seems to get my pressure way down. I'd say all in all I'm very pleased.
My doctor said It's a great drug."""
"Telmisartan","Mircarids","""I've been on Micardis for about a year because I complained about the side effects of Accupril (dizziness). The Micardis is better but I stay around 140/90.  I've noticed a reduction in sex drive since starting this drug, all else seems okay.  I'm 35 years old."""
"Telmisartan","Mircarids","""Taking Micardis, sotalol, norvasc and still run 140 over 90 to 110 blood pressure.  Been on this for years with different doctors.  They help but never get me normal blood pressure."""
"Telmisartan (Page 2)","Mircarids","""Soon after starting Micardis I suffered from dizziness, nausea, irritability and I had no energy.  It continued, then I started shortness of breath.  Was told by my doctor it was not the medication.  I went to a cardiologist and she kept me on it and put me on Imdur.  Then severe headaches occurred.  I'm now going natural and taking my chances."""
"Telmisartan (Page 2)","Mircarids","""I started on Micardis 80mg, good for reducing my blood pressure, but I had bad vertigo, dizzy, had too lie down, felt sickly and had cold sweats. Did not agree with me. Reduced it to 1/2 a 40mg tablet. Felt okay for a day then had vertigo again. Stopped taking tablets."""
"Telmisartan (Page 2)","Mircarids","""Micardis has stabilized my blood pressure. I can't take the Micardis with HCT because I have had problems with my kidneys. I do feel less patient and irritable to my wife and kids."""
"Telmisartan (Page 2)","Mircarids","""At one time I was taking as much as 5 different blood pressure medicines at a time trying to find something that would lower it from around 200/110. After a year of that I changed doctors and I was given Micardis HCT 80/12.5. That was four or five years ago and my BP is now averaging 128/74.  If there are any side effects I sure haven't noticed."""
"Telmisartan (Page 2)","Mircarids","""Have been taking 80mg for 3 days.  Swollen ankles feet are better  but have dry mouth and am very irritable - little patience. """
"Telmisartan (Page 2)","Mircarids","""Fantastic. Suffered minor heart attack several years ago at 37 years old, am now 41 years old. Recently started having severe chest pain and was put on Micardis 80mg, after being admitted to hospital, suspected heart attack (pain was that bad), luckly , no heart attack this time and blood pressure dropped from 196 to 125 after a couple of weeks. Feel a lot better. Now on the 40mg dose."""
"Losartan (Page 2)","Cozzar","""I have been experiencing terrible waking headaches and also not able to think of the words I want to express. I take Cozaar in the evenings and believe it's causing these symptoms. Not happy !"""
"Losartan (Page 2)","Cozzar","""Experiencing severe hair loss!!!!!!!!!"""
"Losartan (Page 2)","Cozzar","""Started taking Losarton because of expense of Benicar which I had taken for over 10 years.  Over a year ago I had been on Flecainide and I started have vision problems.  No one could findvthecsource, treated me for uveitis with prednisone and problems went away.  This past winter started takking Losarton and my vision has gotten worse again.  Losing vision in right eye.  Went to see specialust, all tests came back negative, wants to do procedure to withdraw fluid and test for Lymphoma.  I think my eye problems are from the losarton.  Another poster said they had loss of vision in right eye too.  Losarton has not helped my blood pressure, still high systolic, lower number good but Ihink pacemaker controls it. Haveexcruciatingbackpainand join"""
"Losartan (Page 2)","Cozzar","""Have been losartan for a couple of months not good. Blood pressure went  up  and terrible side effects.  I received meds from vet administration.  They  seem to want to keep you medicated all the time. I have,stopped taking it. I am waiting on an appt,with a civilian doc who will listen to me about these side effects and give me,something my body can tolerate."""
"Losartan (Page 2)","Cozzar","""Causes impotence and erectile dysfunction. Stay away if those are things you don't want to deal with."""
"Losartan (Page 2)","Cozzar","""I have been on losartan for over a year and I have lost my eye site in rt eye .along with many more side effects .not taking it and lisinapril will destroy your kidneys .get something else."""
"Losartan (Page 2)","Cozzar","""I was switched to loser tan when an increase in lisinopril (at a low dose also fantastic) gave me such a chronic dry cough I would turn blue and wretch. Often with blood as I damaged my throat since switching to 50mg Losartan I have lost the cough and feel fine. As much as my other conditions are allowing me to be. I am 49 and have severe asthma and due to an accident chronic long term pain. So have not noticed any back pain but I think Losartan works really well for me and if they ever need to increase the dose we are going to monitor for any side effects (this was my gp's advice not mine) I have. A great gp and would recommend trying Losartan all drugs work for some people and not others I can't take lisinopril or amlodopine for example."""
"Losartan (Page 2)","Cozzar","""I've been taking it for 2 weeks... Blood pressure is good but the insomnia is pretty bad.
I'll be seeing the doctor next week!!"""
"Losartan (Page 2)","Cozzar","""After 3 weeks I had a severe allergic reaction to this Med. My face was swollen with hives and I felt weak sick and very anxious. I ended up in the hospital and had IV Pepcid and steroid. I went home in better shape but I've been off the Med for a week and still feel residue bad effects. I'm afraid to take any Bp Med and I'm trying a low sodium diet. This scared the heck out of me !"""
"Losartan (Page 2)","Cozzar","""I got on here to look into the mysterious symptoms that I've been getting. I started taking Losartan 25mg about 5-7 days ago and haven't felt right since. I've had indigestion, gas, stomach aching, sore muscles, exhaustion, maybe some anxiety, and poor eating. Looking at user reviews the medicine either works great, or it works terrible.. Many of the 1 star reviews point to the same digestive/stomach issues I'm having beginning on the day I started Losartan. Of course my doctor shrugged off all the symptoms and thinks I need to ""stick with it."" I'll be finding a new doctor."""
"Losartan (Page 2)","Cozzar","""Losartan Potassium 50MG Tab. I started this med on April 26th 2016. I had Gas after first pill.
I tried to tolerate it and had hoped my body would get used to it. On the 8th day I still had terrable gas.  On the 8th day  I have stomach pain, gurgling intestions and on the toilet all night.
Blowing out tons of gas also. My stomach hurt to press down on it the pain was so bad!
I went to my Dr. today and was taken off the Lasartan Potassium and he  gave me ..Verapamil Er 120MG. I will take 1/2 pill for the first week to see how my body tolerates this med."""
"Losartan (Page 2)","Cozzar","""I was initially prescribed lisinopril which made me so dizzy and short of breath along with the dreaded cough that all I could do was lay on couch.  After a few days of giving my body a chance to adjust to meds I asked dr for something else. She prescribed Losartan. I immediately felt like my old self with NO side effects whatsoever."""
